empleado_id,fecha_respuesta,edad,genero,departamento,antiguedad_empresa,nivel_estudios,frecuencia_uso_ia,herramientas_ia_utilizadas,nivel_integracion_ia,tipo_formacion_recibida,indice_motivacion,indice_desarrollo_talento,indice_autoeficacia,indice_experiencia_aprendizaje,indice_aceptacion_ia,p1_utilizo_ia_para_aprendizaje,p2_ia_facilita_mi_aprendizaje,p3_motivado_participar_formacion,p4_interes_desarrollar_competencias,p5_formacion_contribuye_crecimiento,p6_mejoro_habilidades_laborales,p7_confianza_afrontar_retos,p8_preparado_aplicar_conocimientos,p9_confio_uso_ia_aprendizaje,p10_ia_util_desarrollo_profesional,comentarios_experiencia_ia,sugerencias_mejora
EMP_0626,2026-02-13 20:49:23,30,Mujer,Producto,1-3 años,Máster,4,ChatGPT/Claude,3,"Udemy, Formación interna",4.13,4.73,4.67,4.9,5.63,5,5,4,4,5,4,5,4,5,6,Claude me ha ayudado a entender conceptos complejos de forma más clara.,Análisis de datos sobre mi progreso de aprendizaje.
EMP_0627,2026-01-29 20:49:23,32,Hombre,Tecnología,Menos de 1 año,Grado/Licenciatura,3,Ninguna,2,"Udemy, Formación interna",3.25,3.84,3.49,4.31,4.13,4,4,4,3,4,4,4,3,4,5,Es útil para refrescar conceptos olvidados de forma rápida.,Más ejemplos de cómo otros departamentos usan IA exitosamente.
EMP_0628,2026-02-06 20:49:23,40,Hombre,Ventas,5-10 años,Máster,2,"ChatGPT/Claude, Otras herramientas",1,Soft skills,3.36,3.55,3.42,3.45,3.25,3,3,3,3,4,4,3,4,3,3,Me parece una moda pasajera más que una herramienta útil a largo plazo.,Tiempo dedicado oficialmente para experimentar con IA.
EMP_0629,2026-02-07 20:49:23,22,Hombre,RRHH,5-10 años,Máster,3,"ChatGPT/Claude, Plataformas LMS con IA",2,"Udemy, Formación interna, Formación técnica",4.23,4.69,4.43,3.97,4.2,4,4,4,5,5,4,4,4,5,4,Preferiría que hubiera más control de calidad en las respuestas.,Competencias y retos internos usando herramientas de IA.
EMP_0630,2026-01-22 20:49:23,28,Hombre,Marketing,3-5 años,Máster,1,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",1,"Udemy, Formación interna",3.16,2.64,2.65,2.51,2.09,2,2,3,3,3,2,3,2,2,2,Prefiero dedicar tiempo a networking y aprender de experiencias reales.,Newsletter mensual con novedades y mejores usos de IA.
EMP_0631,2026-02-09 20:49:23,38,Mujer,Ventas,5-10 años,Grado/Licenciatura,4,"ChatGPT/Claude, Plataformas LMS con IA",4,Udemy,4.5,4.71,4.5,5.12,5.5,5,5,4,4,5,5,4,4,6,6,Uso Copilot diariamente y ha mejorado significativamente mi productividad en formación.,Formación sobre cómo verificar la calidad de las respuestas de IA.
EMP_0632,2026-01-30 20:49:23,45,Hombre,Finanzas,1-3 años,Grado/Licenciatura,3,"ChatGPT/Claude, Asistentes de código",2,Udemy,3.96,3.93,3.47,4.36,4.3,4,4,4,5,4,3,3,3,4,4,Me sirve como puente entre diferentes niveles de complejidad.,Integración con nuestras herramientas de productividad diarias.
EMP_0633,2026-01-21 20:49:23,32,Mujer,Tecnología,3-5 años,FP Superior,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",1,Udemy,4.12,3.35,3.26,3.33,3.2,3,3,4,4,4,3,3,3,3,3,No confío en que la IA entienda las particularidades de mi sector.,Políticas claras sobre qué se puede y no se puede hacer con IA.
EMP_0634,2026-02-05 20:49:23,32,Mujer,Tecnología,1-3 años,FP Superior,2,"ChatGPT/Claude, Asistentes de código",1,Formación interna,4,3.44,3.54,3.36,3.2,3,3,4,4,3,4,4,4,3,3,Me siento más seguro con metodologías de formación establecidas.,Soporte técnico dedicado para problemas con herramientas de IA.
EMP_0635,2026-01-25 20:49:23,25,Mujer,Finanzas,Menos de 1 año,Grado/Licenciatura,2,"Plataformas LMS con IA, Asistentes de código",2,"Udemy, Formación interna, Soft skills, Formación técnica",3.86,3.05,3.12,3.71,3.3,3,3,4,3,3,3,3,3,4,3,Creo que el aprendizaje efectivo requiere esfuerzo y dedicación personal.,Dashboards personales para ver mi evolución con IA.
EMP_0636,2026-02-14 20:49:23,32,Hombre,Ventas,3-5 años,Otro,1,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",1,Udemy,2.26,3.4,2.24,2.39,2.27,2,2,3,1,3,3,3,1,2,3,No he tenido experiencias positivas con tecnología en formación antes.,Recompensas por compartir casos de éxito usando IA en formación.
EMP_0637,2026-02-14 20:49:23,32,Hombre,Producto,Más de 10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,Ninguna reciente,4.03,3.73,4.48,3.92,4.49,4,4,5,4,5,3,5,4,5,4,"La uso ocasionalmente, principalmente para consultas puntuales.","Formación en diferentes herramientas (ChatGPT, Claude, Copilot, etc)."
EMP_0638,2026-02-10 20:49:23,28,Hombre,Finanzas,Menos de 1 año,Máster,4,"ChatGPT/Claude, Plataformas LMS con IA",4,"Udemy, Formación interna, Formación técnica",4.58,5.56,4.61,4.85,5.54,6,6,5,5,5,6,4,5,5,6,"La IA me permite experimentar sin miedo a equivocarme, aprendo más rápido.",Webinars con expertos externos sobre IA en formación corporativa.
EMP_0639,2026-02-19 20:49:23,28,Prefiero no decir,Producto,1-3 años,Doctorado,1,"Copilot/GitHub Copilot, Plataformas LMS con IA",1,"Udemy, Formación interna, Soft skills, Formación técnica",2.62,2.11,2.54,2.32,2.47,2,2,2,3,2,2,2,3,2,2,Prefiero el ritmo y estructura de la formación tradicional guiada.,Repositorio de recursos y documentación constantemente actualizado.
EMP_0640,2026-01-22 20:49:23,30,Mujer,Finanzas,1-3 años,FP Superior,1,"ChatGPT/Claude, Asistentes de código",1,"Udemy, Formación técnica",2.47,2.23,2.35,2.75,2.34,2,2,2,3,3,3,2,2,2,3,Me preocupa perder habilidades de pensamiento crítico por usar IA.,Programa de embajadores de IA que puedan ayudar a otros.
EMP_0641,2026-02-14 20:49:23,22,Hombre,Tecnología,1-3 años,FP Superior,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,Udemy,4.25,4.16,4.57,4.43,4.42,4,4,4,5,4,4,5,4,5,5,Es útil pero todavía estoy explorando cómo sacarle más partido.,Sesiones de feedback donde podamos proponer mejoras.
EMP_0642,2026-01-29 20:49:23,30,Mujer,Tecnología,Más de 10 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",3,"Udemy, Formación técnica",3.93,4.74,5.02,5.28,5.51,5,6,3,6,5,5,6,5,5,6,Puedo hacer preguntas que me daría vergüenza hacer en público y recibo respuestas útiles.,Integración de IA en simulaciones y role-playing.
EMP_0643,2026-02-01 20:49:23,28,Hombre,Finanzas,3-5 años,FP Superior,2,"ChatGPT/Claude, Asistentes de código",2,Formación técnica,3.41,3.05,3.37,2.97,3.32,3,3,3,3,3,4,4,3,4,3,No estoy convencido de que la IA pueda enseñar habilidades complejas.,Acceso a versiones beta de nuevas herramientas.
EMP_0644,2026-01-30 20:49:23,30,Mujer,Ventas,3-5 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna, Soft skills, Formación técnica",3.98,2.98,3.65,3.28,3.4,3,3,3,4,3,4,4,4,3,3,Prefiero el debate y discusión con personas reales.,Métricas claras de ROI del tiempo invertido en formación con IA.
EMP_0645,2026-01-31 20:49:23,25,Hombre,Tecnología,5-10 años,Máster,3,Asistentes de código,4,"Udemy, Soft skills",3.87,3.98,3.88,4.56,4.11,4,4,3,4,3,5,4,4,4,4,"A veces ayuda, otras veces prefiero métodos tradicionales.",Formación adaptada a diferentes niveles de experiencia tecnológica.
EMP_0646,2026-01-23 20:49:23,45,Mujer,Marketing,1-3 años,Máster,2,Asistentes de código,1,"Formación interna, Soft skills",3.3,3.99,3.34,3.33,3.13,3,3,3,3,4,4,5,3,3,3,Me resulta más motivador aprender en grupo que con una máquina.,Asistente de IA personalizado según mi rol y objetivos.
EMP_0647,2026-02-18 20:49:23,35,Hombre,Producto,3-5 años,Máster,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Udemy, Formación interna",3.24,2.72,3.13,2.53,2.39,2,2,3,3,2,3,3,4,2,3,No me siento seguro verificando si las respuestas de la IA son correctas.,Cursos microlearning que incorporen IA de forma práctica.
EMP_0648,2026-02-16 20:49:23,38,Mujer,RRHH,1-3 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",3,"Formación interna, Formación técnica",4.87,4.87,5.21,5.05,5.6,5,6,5,5,5,5,5,5,6,6,He descubierto recursos de aprendizaje que nunca hubiera encontrado sin la IA.,Mayor claridad sobre privacidad y seguridad de datos con IA.
EMP_0649,2026-02-09 20:49:23,40,Mujer,Marketing,3-5 años,FP Superior,3,ChatGPT/Claude,2,Udemy,4.69,4.71,4.21,4.51,4.36,4,4,4,5,4,6,4,5,5,4,Me gustaría más formación sobre cómo usar IA efectivamente.,Eventos internos tipo hackathon centrados en IA para formación.
EMP_0650,2026-02-08 20:49:23,32,Mujer,RRHH,Más de 10 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna",3.93,4.14,4.73,4.17,4.11,4,4,4,3,4,5,4,5,4,4,Complementa bien la formación tradicional que ya tengo.,Colaboración con universidades para formación de vanguardia.
EMP_0651,2026-02-04 20:49:23,25,Hombre,Tecnología,5-10 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",3,"Formación interna, Soft skills",4.57,4.14,5.1,5.03,5.54,5,5,5,4,4,4,6,5,5,5,La IA adapta el contenido a mi nivel y eso hace la formación más efectiva.,Sistema de recomendación inteligente basado en mi historial.
EMP_0652,2026-01-31 20:49:23,32,Hombre,Marketing,1-3 años,Máster,4,"ChatGPT/Claude, Plataformas LMS con IA",4,"Udemy, Soft skills",4.83,4.39,5,4.97,5.48,5,5,5,5,5,5,5,5,6,6,Me ayuda a practicar idiomas y habilidades técnicas de forma interactiva.,Tutoriales en video sobre funcionalidades avanzadas de IA.
EMP_0653,2026-01-31 20:49:23,35,Hombre,Marketing,5-10 años,Máster,2,"ChatGPT/Claude, Otras herramientas",2,"Udemy, Formación interna, Soft skills",3.46,3.18,3.27,3.25,3.28,3,3,3,4,3,3,4,2,4,3,Creo que la formación debe ser impartida por expertos humanos.,Foros de discusión moderados sobre uso de IA en formación.
EMP_0654,2026-02-02 20:49:23,40,Hombre,Tecnología,1-3 años,FP Superior,3,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código",3,"Udemy, Formación interna",4,4.13,4.15,3.96,4.09,4,4,3,5,4,4,4,4,4,4,Veo potencial pero necesito más práctica para dominarla.,Proyectos colaborativos que requieran uso de IA.
EMP_0655,2026-02-19 20:49:23,32,Hombre,Finanzas,Menos de 1 año,Grado/Licenciatura,1,Ninguna,1,"Udemy, Soft skills",3.07,2.5,2.4,2.4,2.23,2,2,4,3,2,2,2,3,2,2,Me preocupa que la IA perpetúe sesgos o información incorrecta.,Certificado reconocido de competencia en uso de IA corporativa.
EMP_0656,2026-02-14 20:49:23,25,Mujer,Marketing,1-3 años,Grado/Licenciatura,1,ChatGPT/Claude,1,Formación interna,2.61,3.06,2.66,2.71,2.28,2,2,3,2,3,2,2,4,2,2,Prefiero métodos que han demostrado funcionar durante años.,App móvil para acceder a formación con IA en cualquier momento.
EMP_0657,2026-02-03 20:49:23,30,Mujer,Operaciones,1-3 años,FP Superior,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Udemy, Formación técnica",4.83,5.53,4.87,5.36,5.35,5,6,4,5,6,6,5,5,5,6,Las explicaciones que da la IA son claras y fáciles de entender.,Traducciones y soporte multiidioma en herramientas de IA.
EMP_0658,2026-01-27 20:49:23,30,Hombre,Operaciones,3-5 años,Máster,4,Plataformas LMS con IA,2,Soft skills,4.72,5.04,4.46,5.33,5.48,5,6,4,5,6,5,4,4,6,6,"Puedo aprender en cualquier momento, incluso fuera del horario laboral.",Acceso offline a contenido generado con IA.
EMP_0659,2026-02-11 20:49:23,38,Hombre,Tecnología,3-5 años,Grado/Licenciatura,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",4,"Formación interna, Formación técnica",5.37,4.75,5.52,5.8,6.64,7,7,5,4,6,4,5,6,7,7,La IA me sugiere caminos de aprendizaje que no había considerado.,Integración con calendarios para recordatorios de formación.
EMP_0660,2026-01-21 20:49:23,35,Hombre,Ventas,Más de 10 años,Máster,3,ChatGPT/Claude,3,Udemy,4.04,4.72,4.78,4.62,4.27,4,4,4,4,5,5,5,4,5,4,"Depende del tema, para algunos casos la IA es útil, para otros no tanto.",Comparativa de diferentes herramientas de IA disponibles.
EMP_0661,2026-02-16 20:49:23,30,Mujer,RRHH,3-5 años,Máster,2,Otras herramientas,2,"Udemy, Soft skills, Formación técnica",3.19,3.71,3.61,3.6,3.1,3,3,5,2,3,4,3,4,4,3,No veo la necesidad de cambiar mi forma de aprender actual.,Sesiones de pair learning usando IA como facilitador.
EMP_0662,2026-02-13 20:49:23,52,Hombre,Operaciones,3-5 años,Máster,1,"ChatGPT/Claude, Plataformas LMS con IA",1,Formación técnica,2.43,2.07,2.35,2.4,2.33,2,2,3,2,3,3,3,2,3,2,Me resulta difícil confiar en algo que no entiendo cómo funciona.,Casos de éxito documentados de formación con IA en la empresa.
EMP_0663,2026-01-31 20:49:23,35,Mujer,Tecnología,Menos de 1 año,Máster,4,ChatGPT/Claude,3,"Udemy, Formación interna, Soft skills",4.33,4.84,4.76,5.15,5.27,5,6,4,4,5,5,5,5,5,5,He mejorado mis habilidades de programación gracias a las sugerencias de IA.,Biblioteca de ejercicios prácticos generados con IA.
EMP_0664,2026-02-19 20:49:23,28,Hombre,Ventas,Menos de 1 año,FP Superior,3,"ChatGPT/Claude, Plataformas LMS con IA",3,"Udemy, Formación interna",4.05,3.92,3.86,4.16,4.2,4,4,5,5,5,4,4,4,4,5,Me cuesta confiar plenamente en las respuestas que proporciona.,Sistema de niveles y progresión en el uso de IA.
EMP_0665,2026-02-02 20:49:23,25,Prefiero no decir,Ventas,3-5 años,FP Superior,3,"Copilot/GitHub Copilot, Otras herramientas",3,Formación técnica,4.61,4.17,4.78,4.34,4.35,4,4,5,4,5,4,5,4,5,5,Está bien para ideas generales pero necesito validación humana después.,Conexión con expertos internos que usan IA avanzadamente.
EMP_0666,2026-02-19 20:49:23,28,Mujer,Tecnología,1-3 años,Máster,4,ChatGPT/Claude,4,"Udemy, Formación interna, Soft skills",4.53,4.9,4.32,5.25,5.34,5,6,5,4,5,6,4,4,5,6,Me permite aprender de mis errores de forma constructiva y sin juicios.,Módulos de autocorrección usando IA para práctica.
EMP_0667,2026-02-03 20:49:23,28,Hombre,Tecnología,5-10 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Udemy, Formación interna, Formación técnica",5.15,4.71,4.43,5.02,5.53,6,5,5,5,5,5,5,4,5,6,La velocidad de respuesta de la IA me mantiene motivado y enfocado.,Simuladores de entrevistas técnicas potenciados por IA.
EMP_0668,2026-02-03 20:49:23,28,Mujer,Ventas,1-3 años,FP Superior,4,Copilot/GitHub Copilot,4,"Udemy, Formación interna, Soft skills",4.71,4.54,4.97,5.3,5.34,5,6,5,4,5,4,5,5,5,6,Complementa perfectamente la formación tradicional que recibo.,Herramientas de síntesis automática de contenido extenso.
EMP_0669,2026-01-26 20:49:23,28,Hombre,Finanzas,Menos de 1 año,Máster,1,"ChatGPT/Claude, Plataformas LMS con IA",1,"Udemy, Formación interna",2.72,2.75,2.59,2.44,2.36,2,2,3,3,3,3,3,2,2,2,Prefiero tener un mentor humano que pueda adaptarse a mis necesidades.,Asistente de escritura para informes y presentaciones.
EMP_0670,2026-02-15 20:49:23,30,Mujer,Marketing,1-3 años,Máster,4,"ChatGPT/Claude, Asistentes de código, Otras herramientas",3,"Udemy, Formación interna, Formación técnica",4.97,4.62,4.39,5.18,5.48,5,6,5,4,5,5,4,4,5,6,Me ha ayudado a conectar conceptos de diferentes áreas de conocimiento.,Generador de resúmenes ejecutivos con IA.
EMP_0671,2026-02-13 20:49:23,28,Hombre,Ventas,1-3 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot, Otras herramientas",4,"Formación interna, Formación técnica",4.78,4.69,4.89,5.17,5.54,5,6,5,5,4,6,5,5,5,6,La IA me permite explorar temas con más profundidad cuando tengo curiosidad.,Sistema de alertas sobre nuevas funcionalidades de IA relevantes.
EMP_0672,2026-01-23 20:49:23,45,Mujer,Marketing,Menos de 1 año,FP Superior,2,ChatGPT/Claude,2,Formación interna,3.41,3.13,3.5,3.79,3.21,3,3,3,4,3,3,4,3,3,3,La tecnología a veces falla y prefiero no depender de ella.,"Integración con Notion, Obsidian y otras herramientas de notas."
EMP_0673,2026-02-08 20:49:23,25,Mujer,Finanzas,5-10 años,Máster,3,ChatGPT/Claude,2,"Formación interna, Soft skills, Formación técnica",4.34,4.24,3.29,4.47,4.34,4,4,5,4,5,4,4,3,4,4,La uso más como punto de partida que como fuente definitiva.,Espacios de coworking virtual con soporte de IA.
EMP_0674,2026-02-16 20:49:23,32,Mujer,Tecnología,Menos de 1 año,Grado/Licenciatura,2,Copilot/GitHub Copilot,2,Soft skills,3.41,4.04,3.57,3.29,3.07,3,3,2,4,4,4,4,3,3,3,No he recibido formación sobre cómo usar estas herramientas correctamente.,Seguimiento de objetivos de aprendizaje con IA.
EMP_0675,2026-01-22 20:49:23,30,Mujer,Operaciones,3-5 años,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Udemy, Formación técnica",5.8,5.24,5.36,5.97,6.41,7,7,7,5,5,6,6,4,6,7,Es como tener un tutor personal disponible las 24 horas del día.,Notificaciones inteligentes de contenido relevante.
EMP_0676,2026-02-13 20:49:23,52,Hombre,Tecnología,1-3 años,FP Superior,1,ChatGPT/Claude,1,Udemy,2.5,2.81,2.03,2.55,1.97,2,2,1,3,2,2,2,2,2,2,Me siento más productivo con métodos de aprendizaje que ya domino.,Sistema de buddy virtual usando IA.
EMP_0677,2026-02-19 20:49:23,25,Hombre,Marketing,1-3 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Soft skills, Formación técnica",3.4,4.23,4.16,3.92,4.66,4,4,3,4,4,5,4,5,5,5,"Algunas respuestas son excelentes, otras son demasiado genéricas.",Análisis de estilo de aprendizaje personalizado con IA.
EMP_0678,2026-02-09 20:49:23,30,Hombre,Tecnología,1-3 años,Otro,2,"Copilot/GitHub Copilot, Asistentes de código",2,"Udemy, Formación interna, Soft skills",3.67,4.02,3.36,3.61,3.16,3,3,3,4,4,4,4,4,3,3,Creo que el aprendizaje es inherentemente social y humano.,Recomendaciones de networking basadas en IA.
EMP_0679,2026-02-15 20:49:23,50,Hombre,Tecnología,5-10 años,Máster,4,ChatGPT/Claude,3,Soft skills,4.99,4.71,4.96,5.25,5.64,5,6,4,5,5,5,5,4,6,6,Me ayuda a preparar presentaciones y consolidar lo aprendido.,Generador de planes de desarrollo individual con IA.
EMP_0680,2026-02-12 20:49:23,42,Mujer,RRHH,1-3 años,Máster,2,Ninguna,1,Udemy,3.65,2.84,3.21,3.4,3.27,3,3,4,3,3,4,3,4,3,3,No me convence la idea de aprender de algoritmos en lugar de personas.,Acceso a GPT-4 y modelos avanzados para casos complejos.
EMP_0681,2026-02-17 20:49:23,42,Hombre,Tecnología,5-10 años,Grado/Licenciatura,2,Otras herramientas,1,"Formación interna, Formación técnica",2.71,3.38,3.36,3.57,3.31,3,3,3,2,4,3,3,4,3,3,Prefiero desarrollar mis propias soluciones sin ayuda artificial.,Integración con GitHub para programadores.
EMP_0682,2026-01-27 20:49:23,28,Prefiero no decir,Operaciones,Menos de 1 año,Grado/Licenciatura,3,"ChatGPT/Claude, Asistentes de código",3,Udemy,4.27,4.02,4.29,3.87,4.15,4,4,4,4,4,4,4,5,4,4,Me gustaría que hubiera más guías sobre mejores prácticas de uso.,Asistente para preparación de certificaciones profesionales.
EMP_0683,2026-01-28 20:49:23,28,Mujer,Tecnología,5-10 años,FP Superior,5,ChatGPT/Claude,4,Formación interna,5.8,5.39,5.61,5.93,6.38,7,7,5,6,5,6,5,5,6,6,Las simulaciones con IA me permiten practicar situaciones reales sin riesgo.,Sistema de evaluación continua potenciado por IA.
EMP_0684,2026-01-20 20:49:23,38,Mujer,Marketing,1-3 años,Grado/Licenciatura,2,Asistentes de código,2,"Udemy, Formación interna",2.95,3.08,3.38,3.31,3.17,3,3,4,3,3,3,3,4,3,3,Me preocupa que usar IA me haga menos competente a largo plazo.,Chatbot interno 24/7 para resolver dudas formativas.
EMP_0685,2026-02-15 20:49:23,48,Hombre,Marketing,3-5 años,Doctorado,1,ChatGPT/Claude,1,Soft skills,2.62,3.22,1.77,2.37,2.27,2,2,3,2,3,3,2,1,2,2,No encuentro valor añadido frente a recursos tradicionales disponibles.,Curación automática de contenido externo relevante.
EMP_0686,2026-02-11 20:49:23,35,Mujer,Tecnología,3-5 años,Grado/Licenciatura,4,"ChatGPT/Claude, Plataformas LMS con IA",3,"Udemy, Formación interna, Soft skills",4.83,4.85,4.81,5.18,5.54,6,5,5,6,5,5,5,4,5,6,He ganado confianza en mis capacidades gracias al apoyo de la IA.,Análisis predictivo de necesidades de formación futuras.
EMP_0687,2026-02-11 20:49:23,35,Mujer,Tecnología,Más de 10 años,Grado/Licenciatura,3,Copilot/GitHub Copilot,2,"Udemy, Formación interna",4,4.25,4.56,4.09,4.49,4,4,4,4,4,5,5,4,4,4,La IA me ahorra tiempo pero aún prefiero la interacción con formadores.,Módulos de soft skills con práctica de IA.
EMP_0688,2026-02-04 20:49:23,30,Hombre,Marketing,1-3 años,Grado/Licenciatura,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",4,"Soft skills, Formación técnica",5.14,5.73,5.21,5.97,6.29,7,7,5,5,6,6,5,6,6,7,"Me permite aprender haciendo, que es como mejor asimilo información.",Generador de escenarios para toma de decisiones.
EMP_0689,2026-02-13 20:49:23,40,Mujer,RRHH,Menos de 1 año,Máster,1,Plataformas LMS con IA,1,Udemy,2.48,2.99,2.34,2.57,2.11,2,2,3,2,3,3,3,2,2,2,Prefiero métodos donde puedo hacer preguntas y recibir contexto completo.,Sistema de aprendizaje adaptativo basado en rendimiento.
EMP_0690,2026-01-20 20:49:23,28,Mujer,Marketing,Menos de 1 año,Otro,3,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna",4.13,4.4,3.63,4.35,4.18,4,4,5,4,4,4,3,4,4,5,Es interesante pero me falta tiempo para explorar todas sus posibilidades.,Transcripción y resumen automático de sesiones formativas.
EMP_0691,2026-02-17 20:49:23,30,Hombre,RRHH,5-10 años,Grado/Licenciatura,2,"ChatGPT/Claude, Plataformas LMS con IA",2,"Udemy, Soft skills, Formación técnica",3.25,3.41,2.95,3.46,3.51,3,3,3,4,4,3,3,3,3,3,"No he usado mucho la IA en mi formación, prefiero otros métodos.",Traducción simultánea en formaciones multiidioma.
